Category	ID	Name	PValue	QValueFDRBY	QValueFDRBH	QValueBonferroni	TotalGenes	GenesInTerm	GenesInQuery	GenesInTermInQuery	Source	URL	Genes
GeneOntologyMolecularFunction	GO:0044877	protein-containing complex binding	0.000423955694194493	0.162837172275223	0.0232260897499197	0.263700441788975	19963	1726	157	27	 	 	VIL1|MYH11|SFRP2|ANK2|SYNM|MYO7B|SYNE1|CFTR|LRRK2|RICTOR|SORBS1|CAV1|HNF4A|GFRA1|TFRC|SHROOM4|COLEC12|THBS4|IGF1|PRKAA2|KCNMA1|LRP2|MMP3|IL1B|RIMS2|USH2A|TNXB
GeneOntologyMolecularFunction	GO:0030234	enzyme regulator activity	0.000448091763664046	0.162837172275223	0.0232260897499197	0.278713076999036	19963	1369	157	23	 	 	VIL1|SFRP2|CALML3|STXBP5L|LRRK2|HKDC1|RICTOR|CAV1|GPRC5A|FGL2|CCDC88C|SLIT2|SERPINB5|IGF1|PRKAR1B|KIAA1755|PRKAR2B|CCL2|C3|LTF|GREM1|PLN|TBCD
GeneOntologyMolecularFunction	GO:0051087	chaperone binding	0.00052969873951095	0.17768608725157	0.0253440473827547	0.329472615975811	19963	128	157	6	 	 	CFTR|CP|TFRC|HSPB6|LRP2|TBCD
GeneOntologyMolecularFunction	GO:0008009	chemokine activity	0.000743135099299607	0.21510225362387	0.0306808585427529	0.462230031764356	19963	52	157	4	 	 	CXCL13|CCL2|CCL20|CCL21
GeneOntologyMolecularFunction	GO:0048020	CCR chemokine receptor binding	0.000798923009124539	0.21510225362387	0.0306808585427529	0.496930111675463	19963	53	157	4	 	 	CXCL13|CCL2|CCL20|CCL21
GeneOntologyMolecularFunction	GO:0004672	protein kinase activity	0.000870754842639667	0.21510225362387	0.0306808585427529	0.541609512121873	19963	831	157	16	 	 	MAGED1|MYLK|LRRK2|HKDC1|RICTOR|GPRC5A|GFRA1|SGK2|IGF1|GUCY2C|PRKAA2|PRKAR1B|PRKAR2B|CCL2|LTF|GREM1
GeneOntologyMolecularFunction	GO:0030295	protein kinase activator activity	0.000913343328112832	0.21510225362387	0.0306808585427529	0.568099550086181	19963	142	157	6	 	 	HKDC1|RICTOR|GPRC5A|IGF1|LTF|GREM1
GeneOntologyMolecularFunction	GO:0019887	protein kinase regulator activity	0.000922155605667153	0.21510225362387	0.0306808585427529	0.573580786724969	19963	254	157	8	 	 	HKDC1|RICTOR|GPRC5A|IGF1|PRKAR1B|PRKAR2B|LTF|GREM1
GeneOntologyMolecularFunction	GO:0050839	cell adhesion molecule binding	0.000937196643588915	0.21510225362387	0.0306808585427529	0.582936312312305	19963	600	157	13	 	 	SFRP2|CDHR2|GPRC5A|GFRA1|S100P|THBS4|IGF1|NDRG1|PTPRH|IL1B|CDH1|TNXB|HDLBP
GeneOntologyMolecularFunction	GO:0015079	potassium ion transmembrane transporter activity	0.000989027127617145	0.215648303081163	0.0307587436688932	0.615174873377864	19963	198	157	7	 	 	ANK2|ABCC9|CAV1|SGK2|SLC9A3|KCNMA1|KCNMB1
GeneOntologyMolecularFunction	GO:0051018	protein kinase A binding	0.00112288525854873	0.233176040035658	0.0332587919436815	0.698434630817311	19963	58	157	4	 	 	LRRK2|NBEA|PRKAR1B|PRKAR2B
GeneOntologyMolecularFunction	GO:0019209	kinase activator activity	0.00121252925867018	0.238449912318131	0.0340110245528016	0.754193198892851	19963	150	157	6	 	 	HKDC1|RICTOR|GPRC5A|IGF1|LTF|GREM1
GeneOntologyMolecularFunction	GO:0106256	hydroperoxy icosatetraenoate dehydratase activity	0.0012576423870007	0.238449912318131	0.0340110245528016	0.782253564714438	19963	7	157	2	 	 	CYP1B1|PTGIS
GeneOntologyMolecularFunction	GO:0008047	enzyme activator activity	0.00153752433380273	0.269434274837005	0.0384304428874009	0.956340135625295	19963	634	157	13	 	 	SFRP2|STXBP5L|LRRK2|HKDC1|RICTOR|CAV1|GPRC5A|FGL2|IGF1|CCL2|LTF|GREM1|TBCD
GeneOntologyMolecularFunction	GO:0005267	potassium channel activity	0.00163312437939847	0.269434274837005	0.0384304428874009	1	19963	159	157	6	 	 	ANK2|ABCC9|CAV1|SGK2|KCNMA1|KCNMB1
GeneOntologyMolecularFunction	GO:0005227	calcium activated cation channel activity	0.00165780214032204	0.269434274837005	0.0384304428874009	1	19963	30	157	3	 	 	ANO1|KCNMA1|KCNMB1
GeneOntologyMolecularFunction	GO:0043237	laminin-1 binding	0.00166820250475856	0.269434274837005	0.0384304428874009	1	19963	8	157	2	 	 	SLIT2|THBS4
GeneOntologyMolecularFunction	GO:0099106	ion channel regulator activity	0.00196968256099266	0.290780552170194	0.0414751442061474	1	19963	165	157	6	 	 	ANK2|CFTR|ABCC9|CAV1|SGK2|KCNMB1
GeneOntologyMolecularFunction	GO:0017147	Wnt-protein binding	0.0020021519306318	0.290780552170194	0.0414751442061474	1	19963	32	157	3	 	 	SFRP1|SFRP2|SFRP4
GeneOntologyMolecularFunction	GO:0019207	kinase regulator activity	0.00204222026237699	0.290780552170194	0.0414751442061474	1	19963	288	157	8	 	 	HKDC1|RICTOR|GPRC5A|IGF1|PRKAR1B|PRKAR2B|LTF|GREM1
GeneOntologyMolecularFunction	GO:0004674	protein serine/threonine kinase activity	0.00212821901507758	0.290780552170194	0.0414751442061474	1	19963	579	157	12	 	 	MAGED1|MYLK|LRRK2|HKDC1|RICTOR|GFRA1|SGK2|IGF1|PRKAA2|PRKAR1B|PRKAR2B|LTF
GeneOntologyMolecularFunction	GO:0004862	cAMP-dependent protein kinase inhibitor activity	0.0021337694768436	0.290780552170194	0.0414751442061474	1	19963	9	157	2	 	 	PRKAR1B|PRKAR2B
GeneOntologyMolecularFunction	GO:0005178	integrin binding	0.00235629680326682	0.311375107916338	0.0444126245949079	1	19963	171	157	6	 	 	SFRP2|GFRA1|THBS4|IGF1|IL1B|TNXB
GeneOntologyMolecularFunction	GO:0016247	channel regulator activity	0.00249707171824982	0.320272710826277	0.0456817237868055	1	19963	173	157	6	 	 	ANK2|CFTR|ABCC9|CAV1|SGK2|KCNMB1
GeneOntologyMolecularFunction	GO:0043225	ATPase-coupled inorganic anion transmembrane transporter activity	0.00265346380131145	0.330607696658571	0.0471558424118779	1	19963	10	157	2	 	 	CFTR|ABCC9
GeneOntologyBiologicalProcess	GO:0009887	animal organ morphogenesis	3.27585077164132e-11	1.2484279397565e-06	1.39715035410502e-07	1.39715035410502e-07	20720	1729	158	41	 	 	FOXE1|RBM15|CDSN|KRT13|CDX1|MYH11|SFRP1|SFRP2|SFRP4|MAGED1|MYLK|ABCA12|FAT3|CFTR|LRRK2|ACTG2|CP|ZFPM1|CAV1|PCDH17|RSPO3|SLIT2|HOXA13|SERPINB5|KMT2D|IGF1|MGP|HOXD8|REEP6|GLI2|NR5A2|LRP2|PRKAR1B|KIAA1755|CCL2|LTF|GREM1|CSMD1|CDH1|USH2A|TBCD
GeneOntologyBiologicalProcess	GO:0097435	supramolecular fiber organization	8.33201909053416e-11	1.58766777736882e-06	1.77680307105641e-07	3.55360614211282e-07	20720	992	158	30	 	 	VIL1|CYP1B1|KRT4|KRT7|CDSN|SYNPO2|KRT13|MYH11|SFRP1|SORBS2|SFRP2|MAP2|SYNM|MYO7B|RICTOR|SORBS1|CAV1|PGM5|SHROOM4|CCDC88C|SLIT2|DES|MYL9|HMCN1|LMOD1|GREM1|CCL21|TNXB|BAIAP2L2|TBCD
GeneOntologyBiologicalProcess	GO:0035295	tube development	4.26674564198868e-10	5.37293482525638e-06	6.01300047414374e-07	1.81976701630818e-06	20720	1880	158	41	 	 	FOXE1|CYP1B1|RBM15|CDX1|MYH11|SFRP1|SFRP2|DDAH1|GIPC2|MAGED1|MYLK|ANPEP|ABCA12|CFTR|CXCL13|CP|ZFPM1|CAV1|APOD|PTGIS|RSPO3|CKMT1B|CCDC88C|SLIT2|HOXA13|COLEC12|THBS4|IGF1|MGP|GLI2|HSPB6|EIF4G1|NR5A2|LRP2|CCL2|C3|GREM1|CSMD1|IL1B|CDH1|HSPB7
GeneOntologyBiologicalProcess	GO:0060429	epithelium development	5.63939083155333e-10	5.37293482525638e-06	6.01300047414374e-07	2.4052001896575e-06	20720	1979	158	42	 	 	FOXE1|VIL1|KRT4|KRT7|RBM15|CDSN|KRT13|CDX1|MYH11|SFRP1|SFRP2|SFRP4|MAGED1|CDHR2|ABCA12|CFTR|ZFPM1|CAV1|HNF4A|RSPO3|CCDC88C|SLIT2|HOXA13|FREM2|SERPINB5|KMT2D|IGF1|OVOL1|MGP|GLI2|ATP2C2|NR5A2|KCNMA1|LRP2|C3|GREM1|CSMD1|IL1B|CDH1|USH2A|HYDIN|HSPB7
GeneOntologyBiologicalProcess	GO:0001763	morphogenesis of a branching structure	3.38246331709948e-09	2.57811604046463e-05	2.88524120948586e-06	1.44262060474293e-05	20720	276	158	15	 	 	RBM15|SFRP1|SFRP2|MAGED1|LRRK2|RSPO3|SLIT2|HOXA13|IGF1|MGP|GLI2|GREM1|CSMD1|IL1B|CDH1
GeneOntologyBiologicalProcess	GO:0035239	tube morphogenesis	1.53169748792676e-08	9.72884131218899e-05	1.08878163100127e-05	6.53268978600762e-05	20720	1467	158	33	 	 	CYP1B1|RBM15|CDX1|MYH11|SFRP1|SFRP2|DDAH1|GIPC2|MAGED1|MYLK|ANPEP|CXCL13|ZFPM1|CAV1|APOD|PTGIS|RSPO3|CCDC88C|SLIT2|HOXA13|COLEC12|THBS4|IGF1|MGP|GLI2|HSPB6|LRP2|CCL2|C3|GREM1|CSMD1|IL1B|CDH1
GeneOntologyBiologicalProcess	GO:0030029	actin filament-based process	2.19877313566304e-08	0.000119707607802922	1.3396810605147e-05	9.37776742360289e-05	20720	971	158	26	 	 	VIL1|SYNPO2|MYH11|SFRP1|SORBS2|ANK2|MYO7B|ABCC9|RICTOR|SORBS1|CAV1|PGM5|PLEK2|SHROOM4|CCDC88C|SLIT2|DES|MYL9|HMCN1|LMOD1|CCL21|PLN|CDH1|TNXB|CNN1|BAIAP2L2
GeneOntologyBiologicalProcess	GO:0007155	cell adhesion	2.64281660122769e-08	0.000125897297932007	1.40895160052951e-05	0.000112716128042361	20720	1742	158	36	 	 	BOC|CYP1B1|CDSN|SFRP1|SFRP2|MYLK|CDHR2|ABCA12|FAT3|CXCL13|MFSD2B|MUC16|SORBS1|CAV1|APOD|PCDH17|PGM5|FGL2|TFRC|SLIT2|FREM2|THBS4|IGF1|MYL9|HMCN1|GLI2|AOC3|CCL2|GREM1|CCL21|IL1B|CDH1|USH2A|TNXB|TBCD|MSLN
GeneOntologyBiologicalProcess	GO:0022612	gland morphogenesis	4.7765062258816e-08	0.000202258698664162	2.26353322815389e-05	0.00020371799053385	20720	201	158	12	 	 	SFRP1|SFRP4|CP|CAV1|SLIT2|HOXA13|SERPINB5|IGF1|GLI2|CCL2|CSMD1|CDH1
GeneOntologyBiologicalProcess	GO:0048646	anatomical structure formation involved in morphogenesis	6.57346587958818e-08	0.000245664080432061	2.74929490150215e-05	0.000280358319764436	20720	1890	158	37	 	 	CYP1B1|RBM15|CDX1|MYH11|SFRP1|SFRP2|DDAH1|GIPC2|MYLK|ANK2|ANPEP|FAT3|CFTR|CXCL13|ZFPM1|CAV1|APOD|PTGIS|PGM5|RSPO3|CCDC88C|SLIT2|DES|THBS4|MYL9|REEP6|GLI2|HSPB6|LRP2|LMOD1|CCL2|C3|GREM1|IL1B|CDH1|TBCD|HSPB7
GeneOntologyBiologicalProcess	GO:0061138	morphogenesis of a branching epithelium	7.24778963355676e-08	0.000245664080432061	2.74929490150215e-05	0.000309118227871196	20720	252	158	13	 	 	RBM15|SFRP1|SFRP2|MAGED1|RSPO3|SLIT2|HOXA13|IGF1|MGP|GLI2|GREM1|CSMD1|CDH1
GeneOntologyBiologicalProcess	GO:0007568	aging	7.73541355639525e-08	0.000245664080432061	2.74929490150215e-05	0.000329915388180258	20720	401	158	16	 	 	CFTR|SI|CP|APOD|HNF4A|DDC|ADCY5|GFRA1|TFRC|IGF1|AOC3|KCNMA1|KCNMB1|LRP2|CCL2|MMP7
GeneOntologyBiologicalProcess	GO:0048729	tissue morphogenesis	1.21758477345522e-07	0.000356940005505332	3.99461466060501e-05	0.000519299905878651	20720	1132	158	27	 	 	FOXE1|RBM15|MYH11|SFRP1|SFRP2|MAGED1|MYLK|ABCA12|FAT3|ACTG2|ZFPM1|RSPO3|CCDC88C|SLIT2|HOXA13|FREM2|SERPINB5|KMT2D|IGF1|MGP|GLI2|LRP2|KIAA1755|GREM1|CSMD1|CDH1|HSPB7
GeneOntologyBiologicalProcess	GO:0072359	circulatory system development	2.05911345232985e-07	0.00056052064120497	6.27294205299059e-05	0.000878211887418682	20720	1977	158	37	 	 	CYP1B1|RBM15|MYH11|SFRP1|SORBS2|SFRP2|DDAH1|GIPC2|MYLK|ANK2|ANPEP|SYNE1|CFTR|CXCL13|JPH2|ZFPM1|CAV1|APOD|PTGIS|ADCY5|RSPO3|SLIT2|HOXA13|COLEC12|FREM2|THBS4|KMT2D|IGF1|GLI2|HSPB6|LRP2|CCL2|C3|GREM1|IL1B|PLN|HSPB7
GeneOntologyBiologicalProcess	GO:0007010	cytoskeleton organization	2.53336960868504e-07	0.000643645396099198	7.20321425402781e-05	0.00108048213810417	20720	1736	158	34	 	 	VIL1|KRT4|KRT7|SYNPO2|KRT13|MYH11|SFRP1|SORBS2|ANK2|MAP2|SYNM|MYO7B|RICTOR|SORBS1|CAV1|PGM5|PLEK2|SHROOM4|CCDC88C|SLIT2|DES|MYL9|HMCN1|PRKAA2|LMOD1|CCL2|CCL21|CDH1|TNXB|HYDIN|CNN1|BAIAP2L2|TBCD|CFAP46
GeneOntologyBiologicalProcess	GO:0003012	muscle system process	3.32004011509085e-07	0.000790792821797847	8.84998193178907e-05	0.00141599710908625	20720	565	158	18	 	 	MYH11|SORBS2|MYLK|ANK2|SYNM|ACTG2|ABCC9|CAV1|DES|IGF1|MYL9|HSPB6|SCN7A|KCNMA1|LMOD1|IL1B|PLN|CNN1
GeneOntologyBiologicalProcess	GO:0030855	epithelial cell differentiation	4.01103260309263e-07	0.000899180004370585	0.000100629729718765	0.00171070540521901	20720	1051	158	25	 	 	VIL1|KRT4|KRT7|CDSN|KRT13|CDX1|MYH11|SFRP4|CDHR2|ABCA12|CFTR|CAV1|HNF4A|CCDC88C|HOXA13|IGF1|OVOL1|GLI2|NR5A2|KCNMA1|GREM1|IL1B|CDH1|USH2A|HYDIN
GeneOntologyBiologicalProcess	GO:0048878	chemical homeostasis	4.42890996347884e-07	0.000937699568839813	0.000104940561079096	0.00188893009942373	20720	1365	158	29	 	 	SFRP4|ANK2|ANPEP|ABCA12|STXBP5L|CFTR|LRRK2|ANO1|JPH2|HKDC1|CP|CAV1|HNF4A|ADCY5|TFRC|SLC9A3|IGF1|ATP2C2|PRKAA2|SCN7A|NR5A2|KCNMA1|CCL2|LTF|CCL21|CSMD1|IL1B|PLN|CDH1
GeneOntologyBiologicalProcess	GO:1901654	response to ketone	5.21322844875375e-07	0.0010349217541139	0.000115820965646864	0.00222344193339348	20720	462	158	16	 	 	CYP1B1|SFRP1|MAP2|CFTR|CAV1|HNF4A|ADCY5|SLIT2|HOXA13|IGF1|PRKAA2|CCL2|C3|CCL21|IL1B|PLN
GeneOntologyBiologicalProcess	GO:0048732	gland development	5.45799155194361e-07	0.0010349217541139	0.000115820965646864	0.00232783339690395	20720	851	158	22	 	 	FOXE1|CYP1B1|RBM15|CDX1|SFRP1|SFRP4|CFTR|CP|CAV1|HNF4A|SLIT2|HOXA13|SERPINB5|IGF1|NDRG1|GLI2|ATP2C2|NR5A2|CCL2|CCL21|CSMD1|CDH1
GeneOntologyBiologicalProcess	GO:0014070	response to organic cyclic compound	5.70279080559e-07	0.0010349217541139	0.000115820965646864	0.00243224027858414	20720	1628	158	32	 	 	CYP1B1|SFRP1|SFRP4|MAP2|CFTR|LRRK2|SI|ABCC9|CAV1|HNF4A|ADCY5|CES2|SLIT2|HOXA13|COLEC12|KMT2D|SLC9A3|IGF1|MGP|GLI2|PRKAA2|KCNMA1|KCNMB1|LRP2|PRKAR2B|CCL2|C3|PLA2G4F|MMP3|IL1B|PLN|CDH1
GeneOntologyBiologicalProcess	GO:0006936	muscle contraction	7.73242136574931e-07	0.0012831735391876	0.000143603511869801	0.00329787771249209	20720	418	158	15	 	 	MYH11|MYLK|ANK2|SYNM|ACTG2|ABCC9|CAV1|DES|MYL9|HSPB6|SCN7A|KCNMA1|LMOD1|PLN|CNN1
GeneOntologyBiologicalProcess	GO:0033993	response to lipid	7.7441518710561e-07	0.0012831735391876	0.000143603511869801	0.00330288077300543	20720	1567	158	31	 	 	CYP1B1|KRT13|SFRP1|SFRP4|MAP2|CFTR|CXCL13|SI|CAV1|HNF4A|ADCY5|CES2|TFRC|SLIT2|HOXA13|KMT2D|SLC9A3|IGF1|MGP|PRKAA2|KCNMA1|KCNMB1|LRP2|CCL2|C3|LTF|MMP3|CCL20|CCL21|IL1B|PLN
GeneOntologyBiologicalProcess	GO:0060443	mammary gland morphogenesis	1.15898336538285e-06	0.00182285035534609	0.000204000242092387	0.00494306405335785	20720	71	158	7	 	 	SFRP4|CP|CAV1|SLIT2|GLI2|CCL2|CSMD1
GeneOntologyBiologicalProcess	GO:0002009	morphogenesis of an epithelium	1.21574523385101e-06	0.00182285035534609	0.000204000242092387	0.00518515342237453	20720	966	158	23	 	 	FOXE1|RBM15|MYH11|SFRP1|SFRP2|MAGED1|ABCA12|ZFPM1|RSPO3|CCDC88C|SLIT2|HOXA13|FREM2|SERPINB5|KMT2D|IGF1|MGP|GLI2|LRP2|GREM1|CSMD1|CDH1|HSPB7
GeneOntologyBiologicalProcess	GO:0098609	cell-cell adhesion	1.24361226129005e-06	0.00182285035534609	0.000204000242092387	0.00530400629440205	20720	1118	158	25	 	 	BOC|CYP1B1|CDSN|MYLK|CDHR2|ABCA12|FAT3|CXCL13|MFSD2B|CAV1|PCDH17|FGL2|TFRC|SLIT2|FREM2|THBS4|IGF1|MYL9|HMCN1|GLI2|CCL2|CCL21|IL1B|CDH1|TNXB
GeneOntologyBiologicalProcess	GO:0009991	response to extracellular stimulus	1.57125675257676e-06	0.00221780195966559	0.000248200372212588	0.00670141004973988	20720	835	158	21	 	 	CYP1B1|SFRP1|SFRP2|LRRK2|SI|CP|RICTOR|CAV1|IFI16|HNF4A|TFRC|SLIT2|IGF1|MGP|PRKAA2|EIF4G1|LRP2|CCL2|MMP3|MMP7|IL1B
GeneOntologyBiologicalProcess	GO:0035846	oviduct epithelium development	1.73060234655951e-06	0.002355475692383	0.000263607821717011	0.00738101900807631	20720	4	158	3	 	 	C3|CSMD1|CDH1
GeneOntologyBiologicalProcess	GO:2000026	regulation of multicellular organismal development	2.19737443072347e-06	0.0028876558884519	0.000323165584380538	0.0093718019470356	20720	1908	158	34	 	 	CYP1B1|RBM15|MYH11|SFRP1|SFRP2|DDAH1|SFRP4|MAP2|ABCA12|CFTR|CXCL13|ZFPM1|CAV1|HNF4A|PTGIS|FGL2|RSPO3|SLIT2|THBS4|IGF1|NDRG1|MGP|GLI2|HSPB6|LRP2|CCL2|C3|LTF|GREM1|CCL20|CCL21|IL1B|CDH1|USH2A
GeneOntologyBiologicalProcess	GO:0031667	response to nutrient levels	2.8899832300052e-06	0.00367124559010211	0.000410859282532406	0.0123257784759722	20720	796	158	20	 	 	CYP1B1|SFRP1|SFRP2|LRRK2|SI|CP|RICTOR|CAV1|IFI16|HNF4A|TFRC|SLIT2|IGF1|MGP|PRKAA2|EIF4G1|LRP2|CCL2|MMP7|IL1B
GeneOntologyBiologicalProcess	GO:0030036	actin cytoskeleton organization	3.04987570108603e-06	0.0037493830866205	0.000419603866617158	0.0130077198651319	20720	871	158	21	 	 	VIL1|SYNPO2|MYH11|SFRP1|SORBS2|MYO7B|RICTOR|SORBS1|PGM5|PLEK2|SHROOM4|SLIT2|DES|MYL9|HMCN1|LMOD1|CCL21|CDH1|TNXB|CNN1|BAIAP2L2
GeneOntologyBiologicalProcess	GO:0031960	response to corticosteroid	3.2807047942322e-06	0.00390711815487447	0.00043725643585626	0.0139922059474003	20720	353	158	13	 	 	CYP1B1|SFRP4|SI|CAV1|HNF4A|SLIT2|SLC9A3|IGF1|MGP|KCNMA1|CCL2|C3|IL1B
GeneOntologyBiologicalProcess	GO:0048514	blood vessel morphogenesis	3.51560552286787e-06	0.004059995648658	0.000454365380455498	0.0149940575550314	20720	1029	158	23	 	 	CYP1B1|RBM15|SFRP1|SFRP2|DDAH1|GIPC2|MYLK|ANPEP|CXCL13|CAV1|APOD|PTGIS|RSPO3|SLIT2|HOXA13|COLEC12|THBS4|HSPB6|LRP2|CCL2|C3|GREM1|IL1B
GeneOntologyBiologicalProcess	GO:0001933	negative regulation of protein phosphorylation	4.55599795832127e-06	0.00510674266386795	0.000571509743889417	0.0194313312922402	20720	422	158	14	 	 	SFRP1|SFRP2|LRRK2|CAV1|GPRC5A|HNF4A|SLIT2|IGF1|PTPRH|EIF4G1|PRKAR1B|PRKAR2B|GREM1|IL1B
GeneOntologyBiologicalProcess	GO:0055123	digestive system development	4.94294346264352e-06	0.005382164515483	0.000602332967662131	0.0210816538681746	20720	311	158	12	 	 	FOXE1|CDX1|MYH11|SFRP1|SFRP2|CKMT1B|HOXA13|IGF1|GLI2|NR5A2|CDH1|HSPB7
GeneOntologyBiologicalProcess	GO:0048565	digestive tract development	5.39847045035782e-06	0.00558501386962218	0.000625034401837083	0.0230244764707761	20720	261	158	11	 	 	FOXE1|CDX1|MYH11|SFRP1|SFRP2|CKMT1B|HOXA13|GLI2|NR5A2|CDH1|HSPB7
GeneOntologyBiologicalProcess	GO:0034330	cell junction organization	5.42233830433108e-06	0.00558501386962218	0.000625034401837083	0.0231262728679721	20720	904	158	21	 	 	SFRP1|SORBS2|MYLK|ANK2|LRRK2|NBEA|SORBS1|CAV1|APOD|HNF4A|PCDH17|NDRG1|LGI2|EIF4G1|C3|GREM1|IL1B|RIMS2|CDH1|TNS1|TBCD
GeneOntologyBiologicalProcess	GO:0051384	response to glucocorticoid	6.0027344204719e-06	0.00602011659506156	0.000673727955350333	0.0256016623033127	20720	317	158	12	 	 	CYP1B1|SFRP4|SI|CAV1|HNF4A|SLIT2|SLC9A3|IGF1|MGP|CCL2|C3|IL1B
GeneOntologyBiologicalProcess	GO:0008285	negative regulation of cell population proliferation	6.32720902420113e-06	0.00616962744694796	0.000690460129711664	0.0269855464882178	20720	989	158	22	 	 	CYP1B1|KRT4|SFRP1|SFRP2|DDAH1|SFRP4|MAGED1|MUC16|CAV1|APOD|IFI16|HNF4A|OGN|SLIT2|IGF1|OVOL1|NDRG1|CCL2|GREM1|IL1B|CDH1|CNN1
GeneOntologyBiologicalProcess	GO:0060512	prostate gland morphogenesis	6.52991676784866e-06	0.00616962744694796	0.000690460129711664	0.0278500950148745	20720	35	158	5	 	 	SFRP1|HOXA13|SERPINB5|IGF1|GLI2
GeneOntologyCellularComponent	GO:0098858	actin-based cell projection	3.96767285578212e-08	6.60910511363588e-05	9.95371495469599e-06	1.70213165513053e-05	20932	287	158	14	 	 	VIL1|MAP2|MYO7B|CDHR2|CFTR|LRRK2|ACTG2|S100P|PTPRH|MUC17|UNC5C|AOC3|CDH1|USH2A
GeneOntologyCellularComponent	GO:0005902	microvillus	5.94839094308768e-08	6.60910511363588e-05	9.95371495469599e-06	2.55185971458462e-05	20932	131	158	10	 	 	VIL1|MYO7B|CDHR2|CFTR|LRRK2|S100P|PTPRH|MUC17|AOC3|CDH1
GeneOntologyCellularComponent	GO:0098590	plasma membrane region	6.96063982845872e-08	6.60910511363588e-05	9.95371495469599e-06	2.9861144864088e-05	20932	1498	158	32	 	 	SORBS2|MYLK|ANK2|ANPEP|MAP2|CDHR2|SYNE1|CFTR|LRRK2|ANO1|SI|NBEA|SORBS1|CAV1|PTGIS|PCDH17|TFRC|PLEK2|SHROOM4|S100P|SLC9A3|HMCN1|PTPRH|MUC17|ATP2C2|PRKAA2|KCNMA1|LRP2|PLA2G4F|RIMS2|CDH1|USH2A
GeneOntologyCellularComponent	GO:0009986	cell surface	2.20514646691821e-07	0.000157033460464787	2.36501958576978e-05	9.46007834307914e-05	20932	1178	158	27	 	 	BOC|KRT4|SFRP1|SFRP4|ANPEP|CFTR|ANO1|MUC16|CAV1|GFRA1|FGL2|TFRC|SLIT2|SLC9A3|MUC17|UNC5C|AOC3|KCNMA1|LRP2|C3|LTF|GREM1|MMP7|CCL21|CDH1|TNS1|MSLN
