Category	ID	Name	PValue	QValueFDRBY	QValueFDRBH	QValueBonferroni	TotalGenes	GenesInTerm	GenesInQuery	GenesInTermInQuery	Source	URL	Genes
GeneOntologyMolecularFunction	GO:0004857	enzyme inhibitor activity	0.00020132956431724	0.0337717026360795	0.00486546447099996	0.116771147303999	19963	441	181	13	 	 	CDKN1A|CPAMD8|LRRK2|PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SLPI|SERPINB2|CSTA|CSTB|SPINK5
GeneOntologyMolecularFunction	GO:0005130	granulocyte colony-stimulating factor receptor binding	0.000307828601139093	0.0495707631175417	0.00714162354642694	0.178540588660674	19963	15	181	3	 	 	CEACAM5|CEACAM7|CEACAM6
GeneOntologyMolecularFunction	GO:0051015	actin filament binding	0.000353846134924984	0.0520748922404374	0.00750239159562886	0.205230758256491	19963	240	181	9	 	 	LIMA1|MYH11|MYO7B|SYNE1|GJB6|ZNF185|EPS8L1|TTN|MYOM2
GeneOntologyMolecularFunction	GO:0004869	cysteine-type endopeptidase inhibitor activity	0.000355321444729577	0.0520748922404374	0.00750239159562886	0.206086437943154	19963	67	181	5	 	 	SERPINB13|SERPINB3|SERPINB4|CSTA|CSTB
GeneOntologyMolecularFunction	GO:0005319	lipid transporter activity	0.000362184421857945	0.0520748922404374	0.00750239159562886	0.210066964677608	19963	191	181	8	 	 	CEACAM5|ABCA12|CEACAM7|MFSD2B|CEACAM6|ATP10B|FABP5|ABCB1
GeneOntologyMolecularFunction	GO:1901618	organic hydroxy compound transmembrane transporter activity	0.000407497155420561	0.0565696156654211	0.00814994310841122	0.236348350143925	19963	69	181	5	 	 	CEACAM5|CEACAM7|CEACAM6|AQP3|SLC6A3
GeneOntologyMolecularFunction	GO:1990782	protein tyrosine kinase binding	0.000426556532615289	0.0572416293684977	0.00824675963056225	0.247402788916868	19963	149	181	7	 	 	CEACAM5|RASA1|DSCAM|CEACAM7|CEACAM6|CDH1|TP53
GeneOntologyMolecularFunction	GO:0003779	actin binding	0.000626982963552317	0.0778702278518053	0.0112187067097075	0.363650118860344	19963	497	181	13	 	 	LIMA1|MYH11|CEACAM5|MYO7B|SYNE1|GJB6|ZNF185|LRRK2|CEACAM7|CEACAM6|EPS8L1|TTN|MYOM2
GeneOntologyMolecularFunction	GO:0030234	enzyme regulator activity	0.000637397603618447	0.0778702278518053	0.0112187067097075	0.369690610098699	19963	1369	181	25	 	 	CDKN1A|CPAMD8|EREG|MAL|SFRP2|FN1|RASA1|CALML3|LRRK2|APC|EPS8L1|PLEKHG4B|PI3|PPP2R2C|SERPINB13|SERPINB3|SERPINB4|A2ML1|SLPI|SERPINB2|CSTA|CSTB|CCNA1|TP53|SPINK5
GeneOntologyMolecularFunction	GO:0046624	sphingolipid transporter activity	0.000638305726586804	0.0778702278518053	0.0112187067097075	0.370217321420346	19963	19	181	3	 	 	MFSD2B|ATP10B|ABCB1
GeneOntologyMolecularFunction	GO:0034235	GPI anchor binding	0.00113592741010949	0.133894040988739	0.0192900164474784	0.658837897863503	19963	23	181	3	 	 	CEACAM5|CEACAM7|CEACAM6
GeneOntologyMolecularFunction	GO:0070851	growth factor receptor binding	0.00117939938007259	0.133894040988739	0.0192900164474784	0.684051640442105	19963	177	181	7	 	 	EREG|CEACAM5|RASA1|CEACAM7|CEACAM6|LYN|IL1RN
GeneOntologyMolecularFunction	GO:0017083	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity	0.00119731136570556	0.133894040988739	0.0192900164474784	0.694440592109222	19963	6	181	2	 	 	FUT3|FUT6
GeneOntologyMolecularFunction	GO:0035662	Toll-like receptor 4 binding	0.00166624352517605	0.181298159537827	0.0261194930973542	0.966421244602107	19963	7	181	2	 	 	S100A8|S100A9
GeneOntologyMolecularFunction	GO:0044877	protein-containing complex binding	0.00182575806863349	0.187183775071107	0.026967429417762	1	19963	1726	181	28	 	 	CDKN1A|VHL|LIMA1|MYH11|KRT14|SFRP2|CEACAM5|FN1|RASA1|MYO7B|SYNE1|GJB6|ZNF185|LRRK2|CEACAM7|APC|CEACAM6|EPS8L1|TTN|CHRNA4|SLC6A3|COLEC12|ITGBL1|THBS4|SUPT6H|MYOM2|LYN|TP53
GeneOntologyMolecularFunction	GO:0046790	virion binding	0.00182685781804767	0.187183775071107	0.026967429417762	1	19963	27	181	3	 	 	CEACAM5|CEACAM7|CEACAM6
GeneOntologyMolecularFunction	GO:0008017	microtubule binding	0.00187565010573212	0.187183775071107	0.026967429417762	1	19963	304	181	9	 	 	KIF26B|GJB6|CEP290|LRRK2|APC|JAKMIP3|JAKMIP2|S100A8|S100A9
GeneOntologyBiologicalProcess	GO:0008544	epidermis development	6.76853237223171e-23	2.36913324513765e-18	2.67424714026875e-19	2.67424714026875e-19	20720	500	180	36	 	 	FOXE1|KRT4|KRT5|KRT6A|KRT6B|EREG|KRT14|SFRP4|KRT16|CNFN|ABCA12|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|APC|SCEL|CRABP2|AQP3|FABP5|IVL|BNC1|S100A7|ZNF750|TGM1|TGM3|KRT6C|SULT2B1|KRTDAP|CSTA|KLK5|GRHL3|TP53|SPINK5
GeneOntologyBiologicalProcess	GO:0030216	keratinocyte differentiation	6.73327298288084e-21	1.17839584676984e-16	1.33015807776811e-17	2.66031615553622e-17	20720	195	180	24	 	 	KRT4|KRT5|KRT6A|KRT6B|EREG|KRT14|KRT16|CNFN|ABCA12|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|SCEL|AQP3|IVL|S100A7|TGM1|TGM3|KRT6C|CSTA|KLK5
GeneOntologyBiologicalProcess	GO:0031424	keratinization	5.93486101656701e-20	6.92443391780876e-16	7.81621195881875e-17	2.34486358764562e-16	20720	89	180	18	 	 	KRT4|KRT5|KRT6A|KRT6B|KRT16|CNFN|ABCA12|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|IVL|TGM1|TGM3|KRT6C|KLK5
GeneOntologyBiologicalProcess	GO:0030855	epithelial cell differentiation	1.87135516278583e-19	1.63753731451612e-15	1.8484310620417e-16	7.39372424816681e-16	20720	1051	180	45	 	 	CDKN1A|RHCG|VHL|KRT4|KRT5|KRT6A|KRT6B|KRT13|MYH11|EREG|KRT14|RAB25|SFRP4|CEACAM5|KRT16|FN1|CNFN|ABCA12|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|LAMA1|CEACAM7|APC|CEACAM6|SCEL|AQP3|STAT5A|ABCB1|IVL|S100A7|TGM1|TGM3|KRT6C|SULT2B1|DHRS9|NR5A2|CSTA|KLK5|CDH1|HYDIN|SPINK5
GeneOntologyBiologicalProcess	GO:0009913	epidermal cell differentiation	1.09751536000662e-18	7.68308396398669e-15	8.67256637477234e-16	4.33628318738617e-15	20720	331	180	27	 	 	KRT4|KRT5|KRT6A|KRT6B|EREG|KRT14|SFRP4|KRT16|CNFN|ABCA12|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|SCEL|AQP3|IVL|S100A7|TGM1|TGM3|KRT6C|SULT2B1|CSTA|KLK5|SPINK5
GeneOntologyBiologicalProcess	GO:0043588	skin development	5.67685870094253e-18	3.31170627464435e-14	3.73821145457065e-15	2.24292687274239e-14	20720	387	180	28	 	 	FOXE1|KRT4|KRT5|KRT6A|KRT6B|EREG|KRT14|KRT16|CNFN|ABCA12|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|APC|SCEL|AQP3|IVL|S100A7|TGM1|TGM3|KRT6C|CSTA|KLK5|GRHL3|SPINK5
GeneOntologyBiologicalProcess	GO:0060429	epithelium development	1.06849830303299e-16	5.34282283466839e-13	6.03090970754763e-14	4.22163679528334e-13	20720	1979	180	57	 	 	FOXE1|CDKN1A|RHCG|VHL|KRT4|KRT5|KRT6A|KRT6B|KRT13|MYH11|EREG|KRT14|RAB25|SFRP2|SFRP4|CEACAM5|KRT16|FN1|CNFN|ABCA12|SPRR1A|KIF26B|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|CEP290|LAMA1|CEACAM7|APC|CEACAM6|SCEL|LCN2|AQP3|TTN|STAT5A|ABCB1|IVL|S100A7|TGM1|TGM3|KRT6C|SULT2B1|SUPT6H|DHRS9|NR5A2|CSTA|PAX7|KLK5|CSMD1|GRHL3|CDH1|SDCBP2|HYDIN|TP53|SPINK5
GeneOntologyBiologicalProcess	GO:0018149	peptide cross-linking	5.41273535457985e-13	2.3682185757647e-09	2.67321467324313e-10	2.1385717385945e-09	20720	37	180	10	 	 	FN1|SPRR1A|SPRR1B|SPRR2E|SPRR3|IVL|TGM1|TGM3|PI3|CSTA
GeneOntologyBiologicalProcess	GO:0007155	cell adhesion	2.48980552588463e-10	9.6831775189887e-07	1.09302462586335e-07	9.83722163277018e-07	20720	1742	180	43	 	 	CYP1B1|VWC2|MUC21|SFRP2|CEACAM5|FN1|RASA1|DSCAM|DSG1|DSG3|ABCA12|KIF26B|LAMA1|CEACAM7|APC|MFSD2B|MUC16|CEACAM6|CLDN7|LRRC4C|ZMIZ1|ADAM32|DCC|TRIM29|ADAM12|STAT5A|LGALS7|LY6D|S100A8|S100A9|ITGBL1|THBS4|CLCA2|LRFN5|CSTA|LYPD3|CRNN|FUT3|LYN|IL1RN|CDH1|CDH4|SPINK5
GeneOntologyBiologicalProcess	GO:0009887	animal organ morphogenesis	6.93520569301841e-10	2.42747252515252e-06	2.74009976931157e-07	2.74009976931158e-06	20720	1729	180	42	 	 	FOXE1|PAPPA2|VHL|COL10A1|KRT13|MYH11|EREG|COL11A1|SFRP2|SFRP4|CEACAM5|FN1|RNLS|DSCAM|ABCA12|KIF26B|GJB6|CEP290|LAMA1|LRRK2|CEACAM7|APC|CEACAM6|DUOX2|POU4F1|CLDN7|ZMIZ1|AQP3|TTN|STAT5A|TGM1|HOXD8|DHRS9|NR5A2|PAX7|KLK5|CSMD1|GRHL3|CDH1|CDH4|FOXG1|TP53
GeneOntologyBiologicalProcess	GO:0040007	growth	2.86387488529819e-09	9.11289428993256e-06	1.02865178834665e-06	1.13151696718132e-05	20720	1528	180	38	 	 	FOXE1|CDKN1A|PAPPA2|KRT4|KRT5|KRT6A|KRT6B|COL10A1|KRT13|EREG|KLK6|KRT14|SFRP2|CEACAM5|KRT16|FN1|DSCAM|KIF26B|CEACAM7|APC|CEACAM6|DUOX2|ZMIZ1|DCC|CRABP2|TTN|STAT5A|SLC6A3|S100A8|S100A9|BNIPL|EIF4G1|TMPRSS11D|PAX7|CDH1|SDCBP2|CDH4|TP53
GeneOntologyBiologicalProcess	GO:0045109	intermediate filament organization	1.56883465174845e-08	4.57605150469239e-05	5.16538809088178e-06	6.19846570905813e-05	20720	74	180	9	 	 	KRT4|KRT5|KRT6A|KRT6B|KRT13|KRT14|KRT16|DES|KRT6C
GeneOntologyBiologicalProcess	GO:0042060	wound healing	3.11259996289385e-08	8.3805965213136e-05	9.45990957953355e-06	0.000122978824533936	20720	575	180	21	 	 	CDKN1A|KRT6A|KRT6B|EREG|CEACAM5|FN1|SPRR3|CEACAM7|MFSD2B|MUC16|CEACAM6|DUOX2|BNC1|S100A8|S100A9|NFE2L2|SERPINB2|PAX7|GRHL3|LYN|TP53
GeneOntologyBiologicalProcess	GO:0098609	cell-cell adhesion	3.35265610217757e-08	8.38216005053946e-05	9.46167447121686e-06	0.000132463442597036	20720	1118	180	30	 	 	CYP1B1|MUC21|CEACAM5|FN1|DSCAM|DSG1|DSG3|ABCA12|KIF26B|CEACAM7|MFSD2B|CEACAM6|CLDN7|LRRC4C|ZMIZ1|DCC|TRIM29|STAT5A|LGALS7|S100A8|S100A9|THBS4|LRFN5|CSTA|CRNN|FUT3|LYN|IL1RN|CDH1|CDH4
GeneOntologyBiologicalProcess	GO:0019730	antimicrobial humoral response	9.10599460277596e-08	0.000212486384118625	2.39851897837119e-05	0.000359777846755678	20720	187	180	12	 	 	KRT6A|KRT6B|SPRR2A|PGLYRP3|IVL|S100A7|S100A9|S100A12|PI3|SLPI|KLK5|SPINK5
GeneOntologyBiologicalProcess	GO:0045104	intermediate filament cytoskeleton organization	1.56255881872419e-07	0.000341830939240039	3.85854368298706e-05	0.00061736698927793	20720	96	180	9	 	 	KRT4|KRT5|KRT6A|KRT6B|KRT13|KRT14|KRT16|DES|KRT6C
GeneOntologyBiologicalProcess	GO:0045103	intermediate filament-based process	1.86854543458543e-07	0.000384724388205621	4.34271941885121e-05	0.000738262301204705	20720	98	180	9	 	 	KRT4|KRT5|KRT6A|KRT6B|KRT13|KRT14|KRT16|DES|KRT6C
GeneOntologyBiologicalProcess	GO:0009611	response to wounding	2.17608486474177e-07	0.000423153853235032	4.7765062781082e-05	0.000859771130059475	20720	825	180	24	 	 	CDKN1A|KRT6A|KRT6B|EREG|KLK6|CEACAM5|FN1|SPRR3|CEACAM7|MFSD2B|MUC16|CEACAM6|DUOX2|DCC|FABP5|BNC1|S100A8|S100A9|NFE2L2|SERPINB2|PAX7|GRHL3|LYN|TP53
GeneOntologyBiologicalProcess	GO:0048589	developmental growth	3.01750897528359e-07	0.000555891388475285	6.2748305059713e-05	0.00119221779613455	20720	1168	180	29	 	 	FOXE1|CDKN1A|KRT4|KRT5|KRT6A|KRT6B|COL10A1|KRT13|EREG|KLK6|KRT14|SFRP2|KRT16|FN1|DSCAM|KIF26B|APC|DUOX2|ZMIZ1|DCC|CRABP2|TTN|STAT5A|SLC6A3|PAX7|CDH1|SDCBP2|CDH4|TP53
GeneOntologyBiologicalProcess	GO:0048729	tissue morphogenesis	5.35829917179155e-07	0.000937760507533727	0.000105853200138742	0.00211706400277484	20720	1132	180	28	 	 	FOXE1|KRT6A|KRT6B|MYH11|COL11A1|SFRP2|CEACAM5|KRT16|FN1|ABCA12|KIF26B|CEP290|LAMA1|CEACAM7|APC|CEACAM6|POU4F1|LCN2|TTN|STAT5A|TGM3|DHRS9|PAX7|CSMD1|GRHL3|CDH1|SDCBP2|TP53
GeneOntologyBiologicalProcess	GO:0035295	tube development	6.5436571503691e-07	0.00109067716020989	0.000123114235243373	0.00258539894011084	20720	1880	180	38	 	 	FOXE1|CDKN1A|PAPPA2|VHL|CYP1B1|MYH11|EREG|SFRP2|CEACAM5|FN1|RASA1|ABCA12|KIF26B|CEP290|LAMA1|CEACAM7|APC|CEACAM6|CLDN7|ZMIZ1|LCN2|ADAM12|S100A7|COLEC12|GJB2|THBS4|NFE2L2|SUPT6H|DHRS9|EIF4G1|NR5A2|PAX7|CSMD1|GRHL3|CDH1|TP53|SPINK5|FGFBP1
GeneOntologyBiologicalProcess	GO:0052547	regulation of peptidase activity	9.65313323748314e-07	0.00151439388617958	0.000170942834374895	0.00381395294212959	20720	532	180	18	 	 	CPAMD8|SFRP2|FN1|S100A8|S100A9|PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SLPI|SERPINB2|CSTA|CSTB|LYN|CDH1|TP53|SPINK5
GeneOntologyBiologicalProcess	GO:0040011	locomotion	9.95111412458257e-07	0.00151439388617958	0.000170942834374895	0.00393168519062258	20720	1834	180	37	 	 	CYP1B1|KRT5|RAB25|SFRP2|CEACAM5|KRT16|FN1|DSCAM|S100A14|LAMA1|LRRK2|CEACAM7|APC|CEACAM6|DUOX2|CLDN7|DCC|LCN2|TTN|STAT5A|S100A7|S100A8|S100A9|S100A12|S100A7A|THBS4|NFE2L2|SERPINB3|FUT3|LYN|IL1RN|CDH1|CDH4|FOXG1|TP53|FGFBP1|DUOXA2
GeneOntologyBiologicalProcess	GO:0052548	regulation of endopeptidase activity	1.88831912754419e-06	0.00275396950701836	0.000310864536371962	0.00746074887292709	20720	501	180	17	 	 	CPAMD8|SFRP2|S100A8|S100A9|PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SLPI|SERPINB2|CSTA|CSTB|LYN|CDH1|TP53|SPINK5
GeneOntologyBiologicalProcess	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	2.06106393010348e-06	0.00288566844841859	0.000325730543513553	0.00814326358783883	20720	130	180	9	 	 	KRT6A|KRT6B|PGLYRP3|IVL|S100A7|S100A9|S100A12|KLK5|SPINK5
GeneOntologyBiologicalProcess	GO:0098542	defense response to other organism	2.33145707066192e-06	0.00313869453975952	0.000354291803314817	0.00921158688618524	20720	1439	180	31	 	 	KRT6A|KRT6B|GBP6|EREG|CEACAM5|KRT16|SPRR2A|S100A14|LRRK2|CEACAM7|CEACAM6|DUOX2|PGLYRP3|LCN2|TRIM29|STAT5A|IVL|S100A7|S100A8|S100A9|COLEC12|S100A12|PI3|NFE2L2|SERPINB3|SERPINB4|SLPI|KLK5|LYN|TP53|SPINK5
GeneOntologyBiologicalProcess	GO:0042246	tissue regeneration	2.49100909123989e-06	0.00321708507572359	0.000363140426204909	0.00984197691948881	20720	255	180	12	 	 	CDKN1A|KRT4|KRT5|KRT6A|KRT6B|COL10A1|KRT13|KLK6|KRT14|KRT16|PAX7|SDCBP2
GeneOntologyBiologicalProcess	GO:0050878	regulation of body fluid levels	2.66541947859842e-06	0.00321708507572359	0.000363140426204909	0.0105310723599424	20720	514	180	17	 	 	CEACAM5|KRT16|FN1|ABCA12|CEACAM7|MFSD2B|CEACAM6|AQP3|STAT5A|ABCB1|SLC6A3|S100A9|NFE2L2|SERPINB2|GRHL3|LYN|CDH1
GeneOntologyBiologicalProcess	GO:0042742	defense response to bacterium	2.66541947859842e-06	0.00321708507572359	0.000363140426204909	0.0105310723599424	20720	514	180	17	 	 	KRT6A|KRT6B|GBP6|SPRR2A|S100A14|PGLYRP3|LCN2|IVL|S100A7|S100A8|S100A9|COLEC12|S100A12|PI3|SLPI|KLK5|SPINK5
GeneOntologyBiologicalProcess	GO:0090132	epithelium migration	3.39729668580117e-06	0.00396375860097706	0.000447423973520014	0.0134227192056004	20720	467	180	16	 	 	VHL|CYP1B1|RAB25|CEACAM5|KRT16|FN1|CEACAM7|APC|CEACAM6|LCN2|STAT5A|S100A2|S100P|NFE2L2|CDH1|FGFBP1
GeneOntologyBiologicalProcess	GO:0002009	morphogenesis of an epithelium	3.52294165812057e-06	0.00397776144451842	0.000449004596491431	0.0139191424912344	20720	966	180	24	 	 	FOXE1|KRT6A|KRT6B|MYH11|SFRP2|CEACAM5|KRT16|FN1|ABCA12|KIF26B|CEP290|LAMA1|CEACAM7|APC|CEACAM6|LCN2|STAT5A|TGM3|DHRS9|CSMD1|GRHL3|CDH1|SDCBP2|TP53
GeneOntologyBiologicalProcess	GO:0030155	regulation of cell adhesion	3.84709447280093e-06	0.00420802052768939	0.000474995945688639	0.0151998702620364	20720	971	180	24	 	 	CYP1B1|VWC2|MUC21|SFRP2|CEACAM5|FN1|RASA1|DSCAM|ABCA12|KIF26B|LAMA1|CEACAM7|APC|MFSD2B|CEACAM6|CLDN7|ZMIZ1|STAT5A|LGALS7|FUT3|LYN|IL1RN|CDH1|SPINK5
GeneOntologyBiologicalProcess	GO:0090130	tissue migration	4.4468494867632e-06	0.00460041210705785	0.000519288602555672	0.0175695023222014	20720	477	180	16	 	 	VHL|CYP1B1|RAB25|CEACAM5|KRT16|FN1|CEACAM7|APC|CEACAM6|LCN2|STAT5A|S100A2|S100P|NFE2L2|CDH1|FGFBP1
GeneOntologyBiologicalProcess	GO:0045861	negative regulation of proteolysis	4.46869463095238e-06	0.00460041210705785	0.000519288602555672	0.0176558124868929	20720	422	180	15	 	 	CPAMD8|SFRP2|LRRK2|PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SLPI|SERPINB2|CSTA|CSTB|CDH1|TP53|SPINK5
GeneOntologyBiologicalProcess	GO:0030856	regulation of epithelial cell differentiation	4.99279556304119e-06	0.00499310519582994	0.00056361529341645	0.0197265352695757	20720	227	180	11	 	 	VHL|MYH11|SFRP4|CEACAM5|ABCA12|CEACAM7|APC|CEACAM6|AQP3|STAT5A|SULT2B1
