Category	ID	Name	PValue	QValueFDRBY	QValueFDRBH	QValueBonferroni	TotalGenes	GenesInTerm	GenesInQuery	GenesInTermInQuery	Source	URL	Genes
GeneOntologyBiologicalProcess	GO:1904970	brush border assembly	4.61734546826212e-08	6.40054270837913e-05	7.03935963171517e-06	0.00023040553886628	20720	5	205	4	 	 	MYO7B|CDHR2|CDHR5|USH1C
GeneOntologyBiologicalProcess	GO:0043066	negative regulation of apoptotic process	4.70043143850799e-08	6.40054270837913e-05	7.03935963171517e-06	0.000234551528781549	20720	1167	205	33	 	 	SOX9|SPRY2|CEACAM5|CFTR|SRC|LRRK2|PDX1|GATA6|CEACAM6|PDCD4|NFE2L2|VNN1|GLI2|TOX3|NGFR|VIL1|HNF1A|HNF1B|SFRP2|FN1|ANXA1|NTRK2|CLDN7|LCN2|DLL1|TFRC|EGFR|TP63|SERPINE1|SMO|CDK11B|PAX7|MUC1
GeneOntologyBiologicalProcess	GO:0048589	developmental growth	4.7963572640945e-08	6.40054270837913e-05	7.03935963171517e-06	0.000239338227478316	20720	1168	205	33	 	 	SOX9|SPRY2|SRC|GATA6|EVC|TTN|ZEB2|GLI2|DMBT1|VIL1|KRT5|KRT7|HNF1B|SFRP2|FN1|ANXA1|GDF15|AGR2|DUOX2|AGR3|REG1A|SALL4|CLDN3|SKI|DLL1|KMT2D|SERPINE1|ANKRD11|SMO|PAX7|SDCBP2|CDH4|G6PD
GeneOntologyBiologicalProcess	GO:0009952	anterior/posterior pattern specification	5.20944096724197e-08	6.75316356677278e-05	7.42717440758214e-06	0.000259951104265375	20720	382	205	18	 	 	CDX1|SSBP3|FOXA3|TTN|ZEB2|HOXA3|HOXB6|HOXC4|FZD5|GLI2|HNF1B|SFRP2|FN1|SKI|DLL1|CELSR1|LRP5|SMO
GeneOntologyBiologicalProcess	GO:0035270	endocrine system development	6.64665323176966e-08	8.37692665148396e-05	9.21299989625852e-06	0.000331667996265306	20720	265	205	15	 	 	SOX9|CFTR|PDX1|GATA6|HNF4A|HOXA3|GLI2|HNF1A|HNF1B|FN1|ANXA1|DUOX2|REG1A|DLL1|SMO
GeneOntologyBiologicalProcess	GO:0003002	regionalization	8.15921542098788e-08	0.00010005317337302	1.10039148515485e-05	0.000407144849507296	20720	632	205	23	 	 	SPRY2|RELN|CDX1|SSBP3|FOXA3|TTN|ZEB2|HOXA3|HOXB6|HOXC4|FZD5|GLI2|HNF1B|SFRP2|FN1|DYNC2H1|SKI|DLL1|CELSR1|TP63|LRP5|SMO|PAX7
GeneOntologyBiologicalProcess	GO:0060249	anatomical structure homeostasis	8.80429705111322e-08	0.000102913874335142	1.1318536654553e-05	0.00043933442285055	20720	487	205	20	 	 	SOX9|CLDN18|CEACAM5|ABCA12|SRC|CEACAM7|CEACAM6|PIGR|HNF1A|ZG16B|CLDN3|MUC13|USH1C|TFF1|TFF3|TFRC|ANKRD11|SMO|MUC2|TJP3
GeneOntologyBiologicalProcess	GO:0043405	regulation of MAP kinase activity	8.84615089233599e-08	0.000102913874335142	1.1318536654553e-05	0.000441422929527566	20720	233	205	14	 	 	SPRY2|CEACAM5|PDGFA|SRC|LRRK2|CEACAM7|CEACAM6|ZEB2|PDCD4|FZD5|UCHL1|SFRP2|ERN2|EGFR
GeneOntologyBiologicalProcess	GO:0060562	epithelial tube morphogenesis	9.57941112717132e-08	0.000108658326861175	1.19503153811462e-05	0.000478012615245849	20720	587	205	22	 	 	SOX9|SPRY2|SRC|LAMA1|ZEB2|ST14|GLI2|CCDC40|HNF1B|SFRP2|DEAF1|FN1|RASA3|SALL4|LCN2|SKI|DLL1|CELSR1|EGFR|LRP5|SMO|CSMD1
GeneOntologyCellularComponent	GO:0005902	microvillus	3.07763572738304e-12	8.64916041226789e-09	1.30491754841041e-09	1.30491754841041e-09	20932	131	205	15	 	 	CEACAM5|MYO1A|PDGFA|MYO7B|CDHR2|CFTR|LRRK2|CEACAM7|CEACAM6|CDHR5|S100P|PTPRH|MUC17|VIL1|USH1C
GeneOntologyCellularComponent	GO:0045177	apical part of cell	7.20273100443023e-11	6.88432170524981e-08	1.03865251352502e-08	3.05395794587842e-08	20932	569	205	26	 	 	TNIK|CEACAM5|MYO1A|MYO7B|CDHR2|CFTR|CEACAM7|CEACAM6|CDHR5|SLC38A1|PTPRH|MUC17|DUOXA2|FN1|DYNC2H1|ANXA1|DUOX2|MUC13|SLC44A4|DLL1|USH1C|SLC5A1|SLC6A20|MUC1|SLC6A14|TJP3
