Category	ID	Name	PValue	QValueFDRBY	QValueFDRBH	QValueBonferroni	TotalGenes	GenesInTerm	GenesInQuery	GenesInTermInQuery	Source	URL	Genes
GeneOntologyMolecularFunction	GO:0030414	peptidase inhibitor activity	8.13073118999993e-07	0.000311802262462646	4.41769727989997e-05	0.000530123673587996	19963	206	193	12	 	 	PI3|SERPINB13|GPC3|SERPINB3|SERPINB4|A2ML1|SPINK5|COL6A3|SLPI|SERPINE1|SERPINB2|CSTA
GeneOntologyMolecularFunction	GO:0004866	endopeptidase inhibitor activity	3.55720817800393e-06	0.00125920614635276	0.000178407671696812	0.00231929973205856	19963	197	193	11	 	 	PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SPINK5|COL6A3|SLPI|SERPINE1|SERPINB2|CSTA
GeneOntologyMolecularFunction	GO:0061135	endopeptidase regulator activity	6.86390266114606e-06	0.00225618124870767	0.000319661752504802	0.00447526453506723	19963	211	193	11	 	 	PI3|SERPINB13|SERPINB3|SERPINB4|A2ML1|SPINK5|COL6A3|SLPI|SERPINE1|SERPINB2|CSTA
GeneOntologyMolecularFunction	GO:0070851	growth factor receptor binding	8.97660735894688e-06	0.0027539235213688	0.000390183199868891	0.00585274799803336	19963	177	193	10	 	 	ERBB4|EREG|CEACAM5|SRC|CEACAM7|CEACAM6|CEACAM1|PIGR|ECM1|IL1RN
GeneOntologyMolecularFunction	GO:0050786	RAGE receptor binding	1.06347745161111e-05	0.0028787918858488	0.000407874881441437	0.00693387298450443	19963	15	193	4	 	 	S100A7|S100A8|S100A9|S100A12
GeneOntologyMolecularFunction	GO:0005130	granulocyte colony-stimulating factor receptor binding	1.06347745161111e-05	0.0028787918858488	0.000407874881441437	0.00693387298450443	19963	15	193	4	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1
GeneOntologyMolecularFunction	GO:0004857	enzyme inhibitor activity	2.68118101614688e-05	0.00685463818173938	0.000971183345848759	0.0174813002252777	19963	441	193	15	 	 	LRRK2|PI3|SERPINB13|GPC3|SERPINB3|SERPINB4|A2ML1|SPINK5|COL6A3|ANXA1|SLPI|SERPINE1|SERPINB2|CSTA|PRKAR1B
GeneOntologyMolecularFunction	GO:0001618	virus receptor activity	4.3652252831426e-05	0.0105726526936692	0.00149796151821525	0.0284612688460897	19963	97	193	7	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1|SERPINB3|SERPINB4|TFRC
GeneOntologyMolecularFunction	GO:0140272	exogenous protein binding	4.6630039447121e-05	0.0107291839751511	0.00152013928597614	0.0304027857195229	19963	98	193	7	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1|SERPINB3|SERPINB4|TFRC
GeneOntologyMolecularFunction	GO:0048306	calcium-dependent protein binding	6.02562154162809e-05	0.013204241576235	0.00187081202149596	0.0392870524514151	19963	102	193	7	 	 	S100A7|S100A8|S100A9|S100A12|S100P|CRNN|ANXA1
GeneOntologyMolecularFunction	GO:0034235	GPI anchor binding	6.49339405825491e-05	0.0135825084391975	0.00192440587544645	0.042336929259822	19963	23	193	4	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1
GeneOntologyMolecularFunction	GO:0002020	protease binding	7.18661660352948e-05	0.0143789623155734	0.00203724957630488	0.0468567402550122	19963	182	193	9	 	 	SERPINB13|SERPINB3|SERPINB4|A2ML1|FN1|ECM1|SH3PXD2A|SERPINE1|CSTA
GeneOntologyMolecularFunction	GO:0016213	linoleoyl-CoA desaturase activity	9.38954202536511e-05	0.0172836437673269	0.00244879256021522	0.0612198140053805	19963	2	193	2	 	 	FADS2|FADS1
GeneOntologyMolecularFunction	GO:0045485	omega-6 fatty acid desaturase activity	9.38954202536511e-05	0.0172836437673269	0.00244879256021522	0.0612198140053805	19963	2	193	2	 	 	FADS2|FADS1
GeneOntologyMolecularFunction	GO:0046790	virion binding	0.000124861016078366	0.0220996004476119	0.00313113009550363	0.0814093824830945	19963	27	193	4	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1
GeneOntologyMolecularFunction	GO:0030234	enzyme regulator activity	0.000135124232418523	0.0230303416600424	0.0032629999828473	0.0881009995368771	19963	1369	193	28	 	 	ERBB4|EREG|MAL|SRC|LRRK2|EPS8L1|PI3|SERPINB13|GPC3|SERPINB3|SERPINB4|A2ML1|GNAS|TBCD|SPINK5|COL6A3|FN1|CALML3|ANXA1|CAV1|CCDC88C|SH3PXD2A|SLPI|SERPINE1|SERPINB2|CSTA|PRKAR1B|KIAA1755
GeneOntologyMolecularFunction	GO:0031005	filamin binding	0.000190607299714827	0.0313265380289928	0.00443842712193097	0.124275959414067	19963	30	193	4	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1
GeneOntologyMolecularFunction	GO:0005509	calcium ion binding	0.000200396337662678	0.0317996754470806	0.00450546248814021	0.130658412156066	19963	777	193	19	 	 	RYR2|S100A7|S100A8|S100A9|S100A12|FREM2|S100P|CABYR|PCDH15|CRNN|PLA2G2A|ALOX15B|FLG|DSG1|CALML3|ANXA1|DUOX2|VWCE|TGM3
GeneOntologyMolecularFunction	GO:0015125	bile acid transmembrane transporter activity	0.000312965527978256	0.0480071754513077	0.0068017841413941	0.204053524241823	19963	34	193	4	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1
GeneOntologyMolecularFunction	GO:0005254	chloride channel activity	0.000447231922434341	0.0663898987371895	0.00940629720732872	0.29159521342719	19963	101	193	6	 	 	CFTR|WNK2|CLCA4|CLIC3|ANO1|CLCA2
GeneOntologyMolecularFunction	GO:0046943	carboxylic acid transmembrane transporter activity	0.000517580714217296	0.0709220561631182	0.0100484253103922	0.337462625669677	19963	189	193	8	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1|ABCB1|SLC38A2|SLC38A4|SLC6A14
GeneOntologyMolecularFunction	GO:0005342	organic acid transmembrane transporter activity	0.000535938924651717	0.0709220561631182	0.0100484253103922	0.349432178872919	19963	190	193	8	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1|ABCB1|SLC38A2|SLC38A4|SLC6A14
GeneOntologyMolecularFunction	GO:1901618	organic hydroxy compound transmembrane transporter activity	0.000545993453947255	0.0709220561631182	0.0100484253103922	0.35598773197361	19963	69	193	5	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1|AQP3
GeneOntologyMolecularFunction	GO:0062076	acyl-CoA delta5-desaturase activity	0.000550837576266615	0.0709220561631182	0.0100484253103922	0.359146099725833	19963	4	193	2	 	 	FADS2|FADS1
GeneOntologyMolecularFunction	GO:0005319	lipid transporter activity	0.000554821029408158	0.0709220561631182	0.0100484253103922	0.361743311174119	19963	191	193	8	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1|ABCB1|ATG9B|ANO1|MFSD2B
GeneOntologyMolecularFunction	GO:0005102	signaling receptor binding	0.000616965744172807	0.0767344230977008	0.0108719368973154	0.40226166520067	19963	1813	193	32	 	 	ERBB4|EREG|CEACAM5|SRC|CEACAM7|CEACAM6|EPS8L1|FAM3D|CEACAM1|S100A7|S100A8|S100A9|S100A12|PIGR|SACS|CXCL17|UCHL1|GNAS|PCSK9|FN1|ANXA1|PSCA|ANO1|CAV1|ECM1|CCDC88C|STC2|SERPINE1|LYNX1|IL1RN|NXPH4|LRRC17
GeneOntologyMolecularFunction	GO:0008200	ion channel inhibitor activity	0.000648313685845902	0.0785113595794383	0.0111236979781981	0.422700523171528	19963	41	193	4	 	 	WNK2|PCSK9|CAV1|LYNX1
GeneOntologyMolecularFunction	GO:0061778	intracellular chloride channel activity	0.000769100264772814	0.087351046181983	0.0123761282572731	0.501453372631874	19963	19	193	3	 	 	CLCA4|ANO1|CLCA2
GeneOntologyMolecularFunction	GO:0005229	intracellular calcium activated chloride channel activity	0.000769100264772814	0.087351046181983	0.0123761282572731	0.501453372631874	19963	19	193	3	 	 	CLCA4|ANO1|CLCA2
GeneOntologyBiologicalProcess	GO:0030216	keratinocyte differentiation	2.75754958957728e-25	1.08382616227512e-20	1.20918549502964e-21	1.20918549502964e-21	20720	195	193	28	 	 	EREG|CNFN|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|SCEL|IVL|S100A7|KRT6C|KLK5|ALOX15B|FLG|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT14|KRT16|ANXA1|AQP3|PPL|TGM1|TGM3|CSTA
GeneOntologyBiologicalProcess	GO:0009913	epidermal cell differentiation	1.78023683676056e-24	3.49851778916291e-20	3.90316926459752e-21	7.80633852919505e-21	20720	331	193	33	 	 	EREG|CNFN|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|GATA6|SCEL|IVL|S100A7|KRT6C|SULT2B1|GLI2|PCDH15|KLK5|ALOX15B|SPINK5|FLG|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT14|KRT16|ANXA1|AQP3|PPL|TGM1|TGM3|CSTA
GeneOntologyBiologicalProcess	GO:0030855	epithelial cell differentiation	6.47852617139587e-24	7.42511192428654e-20	8.28392776473668e-21	2.84083372615709e-20	20720	1051	193	52	 	 	ERBB4|EREG|CEACAM5|CNFN|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|CFTR|SRC|CEACAM7|GATA6|CEACAM6|SCEL|CEACAM1|ABCB1|IVL|S100A7|KRT6C|SULT2B1|GLI2|PCDH15|KLK5|ALOX15B|SPINK5|RHCG|VHL|FLG|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT13|KRT14|KRT16|FN1|ANXA1|RFX6|MSI1|CAV1|SIX1|AQP3|PPL|CCDC88C|TGM1|TGM3|DHRS9|SERPINE1|CSTA
GeneOntologyBiologicalProcess	GO:0008544	epidermis development	7.55660457444623e-24	7.42511192428654e-20	8.28392776473668e-21	3.31357110589467e-20	20720	500	193	38	 	 	KLK7|EREG|CNFN|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|GATA6|SCEL|IVL|S100A7|KRT6C|SULT2B1|GLI2|PCDH15|KLK5|GNAS|ALOX15B|SPINK5|FOXE1|FLG|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT14|KRT16|ANXA1|AQP3|PPL|ZNF750|TGM1|TGM3|KRTDAP|CSTA
GeneOntologyBiologicalProcess	GO:0043588	skin development	2.58062201570056e-22	2.02857324207771e-18	2.26320550776939e-19	1.13160275388469e-18	20720	387	193	33	 	 	EREG|CNFN|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|GATA6|SCEL|IVL|S100A7|KRT6C|GLI2|KLK5|GNAS|ALOX15B|SPINK5|FOXE1|FLG|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT14|KRT16|ANXA1|AQP3|PPL|TGM1|TGM3|CSTA
GeneOntologyBiologicalProcess	GO:0031424	keratinization	6.76568019113594e-21	4.431966956252e-17	4.94458460635518e-18	2.96675076381311e-17	20720	89	193	19	 	 	CNFN|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|IVL|KRT6C|KLK5|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT16|PPL|TGM1|TGM3
GeneOntologyBiologicalProcess	GO:0060429	epithelium development	1.95784399628402e-20	1.0993002901905e-16	1.2264494176722e-17	8.5851459237054e-17	20720	1979	193	65	 	 	TNIK|ERBB4|EREG|CEACAM5|CNFN|SPRR1A|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|CFTR|SRC|UPK3B|CEACAM7|GATA6|CEACAM6|ZFPM1|SCEL|SIX4|RYR2|CEACAM1|ABCB1|IVL|S100A7|FREM2|GPC3|KRT6C|SULT2B1|GLI2|PCDH15|SCNN1B|KLK5|GNAS|ALOX15B|SPINK5|FOXE1|RHCG|VHL|FLG|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT13|KRT14|MAGED1|KRT16|FN1|ANXA1|RFX6|MSI1|CAV1|SIX1|AQP3|PPL|ADAMTS12|CCDC88C|TGM1|TGM3|KMT2D|DHRS9|SERPINE1|CSTA
GeneOntologyBiologicalProcess	GO:0018149	peptide cross-linking	4.56711408290471e-16	2.24382081280453e-12	2.50334940669215e-13	2.00267952535372e-12	20720	37	193	12	 	 	SPRR1A|SPRR1B|SPRR2E|SPRR3|IVL|PI3|FLG|FN1|ANXA1|TGM1|TGM3|CSTA
GeneOntologyBiologicalProcess	GO:0040007	growth	1.12094987697465e-11	4.89530756604511e-08	5.46151690059314e-09	4.91536521053383e-08	20720	1528	193	44	 	 	ERBB4|KLK6|EREG|CEACAM5|HOPX|SRC|CEACAM7|GATA6|CEACAM6|RRAD|SIX4|CEACAM1|S100A8|S100A9|GPC3|GLI2|TMPRSS11D|PCDH15|SCNN1B|GNAS|ALOX15B|FOXE1|KRT4|KRT5|COL6A3|KRT6A|KRT6B|KRT7|KRT13|KRT14|SORBS2|KRT16|FN1|ANXA1|DUOX2|CAV1|SIX1|ECM1|CBS|TFRC|KMT2D|STC2|SERPINE1|CDA
GeneOntologyBiologicalProcess	GO:0019730	antimicrobial humoral response	2.52877282148844e-10	9.9390783496285e-07	1.10886688222268e-07	1.10886688222268e-06	20720	187	193	15	 	 	KLK7|SPRR2A|GATA6|PGLYRP3|IVL|S100A7|S100A9|S100A12|PI3|KLK5|SPINK5|KRT6A|KRT6B|PPL|SLPI
GeneOntologyBiologicalProcess	GO:0002759	regulation of antimicrobial humoral response	1.70536999824047e-09	6.09343569324347e-06	6.79822494753132e-07	7.47804744228446e-06	20720	14	193	6	 	 	KLK7|GATA6|IVL|KLK5|SPINK5|PPL
GeneOntologyBiologicalProcess	GO:0002786	regulation of antibacterial peptide production	8.13868215860392e-09	2.66568692100079e-05	2.97401010545652e-06	3.56881212654783e-05	20720	9	193	5	 	 	KLK7|IVL|KLK5|SPINK5|PPL
GeneOntologyBiologicalProcess	GO:0098542	defense response to other organism	1.43114981506868e-08	4.0778482628334e-05	4.5495072383188e-06	6.27559193907616e-05	20720	1439	193	37	 	 	KLK7|GBP6|EREG|CEACAM5|SPRR2A|CFTR|SRC|TRIM49C|LRRK2|CEACAM7|GATA6|CEACAM6|PGLYRP3|CEACAM1|IVL|S100A7|S100A8|S100A9|S100A12|PI3|NFE2L2|SERPINB3|SERPINB4|SCNN1B|PLA2G2A|KLK5|SPINK5|KRT6A|KRT6B|KRT16|ANXA1|DUOX2|MUC5B|CAV1|PPL|SLPI|SERPINE1
GeneOntologyBiologicalProcess	GO:0050878	regulation of body fluid levels	1.55627385575329e-08	4.0778482628334e-05	4.5495072383188e-06	6.8242608574782e-05	20720	514	193	21	 	 	ERBB4|CEACAM5|CFTR|SRC|CEACAM7|CEACAM6|CEACAM1|ABCB1|S100A9|NFE2L2|SCNN1B|GNAS|FLG|KRT16|FN1|ANO1|MFSD2B|CAV1|AQP3|SERPINE1|SERPINB2
GeneOntologyBiologicalProcess	GO:0042742	defense response to bacterium	1.55627385575329e-08	4.0778482628334e-05	4.5495072383188e-06	6.8242608574782e-05	20720	514	193	21	 	 	KLK7|GBP6|SPRR2A|CFTR|PGLYRP3|IVL|S100A7|S100A8|S100A9|S100A12|PI3|SCNN1B|PLA2G2A|KLK5|SPINK5|KRT6A|KRT6B|MUC5B|PPL|SLPI|SERPINE1
GeneOntologyBiologicalProcess	GO:0009887	animal organ morphogenesis	2.0205726082385e-08	4.89586658130965e-05	5.46214057362569e-06	8.86021088712581e-05	20720	1729	193	41	 	 	ERBB4|EREG|CEACAM5|CFTR|SRC|UPK3B|LRRK2|CEACAM7|GATA6|CEACAM6|ZFPM1|SIX4|RYR2|CEACAM1|GPC3|HOXD10|GLI2|PCDH15|KLK5|GNAS|TBCD|FOXE1|VHL|ATG9B|KRT13|COL11A1|MAGED1|FN1|DUOX2|CLDN7|CAV1|ODC1|SIX1|AQP3|CBS|TGM1|KMT2D|DHRS9|SERPINE1|PRKAR1B|KIAA1755
GeneOntologyBiologicalProcess	GO:0045104	intermediate filament cytoskeleton organization	2.1930780792044e-08	4.89586658130965e-05	5.46214057362569e-06	9.61664737731131e-05	20720	96	193	10	 	 	KRT6C|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT13|KRT14|KRT16|PPL
GeneOntologyBiologicalProcess	GO:0042060	wound healing	2.24215576568443e-08	4.89586658130965e-05	5.46214057362569e-06	9.83185303252625e-05	20720	575	193	22	 	 	EREG|CEACAM5|SPRR3|SRC|CEACAM7|CEACAM6|CEACAM1|S100A8|S100A9|NFE2L2|SCNN1B|GNAS|KRT6A|KRT6B|FN1|ANXA1|MFSD2B|DUOX2|CAV1|PPL|SERPINE1|SERPINB2
GeneOntologyBiologicalProcess	GO:0002009	morphogenesis of an epithelium	2.51828678643468e-08	5.20940214755944e-05	5.81194082027163e-06	0.000110426875585161	20720	966	193	29	 	 	TNIK|ERBB4|CEACAM5|SRC|UPK3B|CEACAM7|GATA6|CEACAM6|ZFPM1|SIX4|RYR2|CEACAM1|FREM2|GPC3|GLI2|PCDH15|SCNN1B|FOXE1|KRT6A|KRT6B|MAGED1|KRT16|FN1|SIX1|ADAMTS12|CCDC88C|TGM3|KMT2D|DHRS9
GeneOntologyBiologicalProcess	GO:0045103	intermediate filament-based process	2.67954448254132e-08	5.25110065761797e-05	5.85846233385207e-06	0.000117498025559437	20720	98	193	10	 	 	KRT6C|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT13|KRT14|KRT16|PPL
GeneOntologyBiologicalProcess	GO:0045109	intermediate filament organization	2.87188013099689e-08	5.25110065761797e-05	5.85846233385207e-06	0.000125931943744214	20720	74	193	9	 	 	KRT6C|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT13|KRT14|KRT16
GeneOntologyBiologicalProcess	GO:0002784	regulation of antimicrobial peptide production	2.93925134195542e-08	5.25110065761797e-05	5.85846233385207e-06	0.000128886171344745	20720	11	193	5	 	 	KLK7|IVL|KLK5|SPINK5|PPL
GeneOntologyBiologicalProcess	GO:0044403	biological process involved in symbiotic interaction	3.41200312225705e-08	5.83066222152925e-05	6.505058126564e-06	0.000149616336910972	20720	395	193	18	 	 	ST6GALNAC1|GBP6|CEACAM5|SPRR2A|SRC|CEACAM7|CEACAM6|PGLYRP3|CEACAM1|SERPINB3|SERPINB4|TMPRSS11D|SCNN1B|KRT6A|FN1|CAV1|TFRC|TMPRSS11A
GeneOntologyBiologicalProcess	GO:0048589	developmental growth	3.73622652664253e-08	5.99913607345019e-05	6.69301828579003e-06	0.000163833533193275	20720	1168	193	32	 	 	ERBB4|KLK6|EREG|HOPX|SRC|GATA6|SIX4|GLI2|PCDH15|SCNN1B|GNAS|FOXE1|KRT4|KRT5|COL6A3|KRT6A|KRT6B|KRT7|KRT13|KRT14|SORBS2|KRT16|FN1|ANXA1|DUOX2|CAV1|SIX1|ECM1|CBS|KMT2D|STC2|SERPINE1
GeneOntologyBiologicalProcess	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	3.81585991208097e-08	5.99913607345019e-05	6.69301828579003e-06	0.000167325457144751	20720	130	193	11	 	 	KLK7|PGLYRP3|IVL|S100A7|S100A9|S100A12|KLK5|SPINK5|KRT6A|KRT6B|PPL
GeneOntologyBiologicalProcess	GO:0043405	regulation of MAP kinase activity	4.16004675386423e-08	6.28870413004964e-05	7.01607885219025e-06	0.000182418050156947	20720	233	193	14	 	 	CEACAM5|SRC|LRRK2|CEACAM7|CEACAM6|CEACAM1|S100A12|SERPINB3|UCHL1|MAGED1|CAV1|CBS|TENM1|IL1RN
GeneOntologyBiologicalProcess	GO:0002778	antibacterial peptide production	5.00064953428462e-08	7.2794564690654e-05	8.12142526216226e-06	0.000219278482078381	20720	12	193	5	 	 	KLK7|IVL|KLK5|SPINK5|PPL
GeneOntologyBiologicalProcess	GO:0048729	tissue morphogenesis	6.35878062371473e-08	8.92590190813814e-05	9.95830465535327e-06	0.000278832530349891	20720	1132	193	31	 	 	TNIK|ERBB4|CEACAM5|SRC|UPK3B|CEACAM7|GATA6|CEACAM6|ZFPM1|SIX4|RYR2|CEACAM1|FREM2|GPC3|GLI2|PCDH15|SCNN1B|FOXE1|KRT6A|KRT6B|COL11A1|MAGED1|KRT16|FN1|SIX1|ADAMTS12|CCDC88C|TGM3|KMT2D|DHRS9|KIAA1755
GeneOntologyBiologicalProcess	GO:0002775	antimicrobial peptide production	1.24503070015607e-07	0.000161611956502327	1.80304591666028e-05	0.000545945962018438	20720	14	193	5	 	 	KLK7|IVL|KLK5|SPINK5|PPL
GeneOntologyBiologicalProcess	GO:0042246	tissue regeneration	1.27467328201753e-07	0.000161611956502327	1.80304591666028e-05	0.000558944234164688	20720	255	193	14	 	 	ERBB4|KLK6|HOPX|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT13|KRT14|KRT16|ANXA1|CAV1|SERPINE1
GeneOntologyBiologicalProcess	GO:0051701	biological process involved in interaction with host	1.27467328201753e-07	0.000161611956502327	1.80304591666028e-05	0.000558944234164688	20720	255	193	14	 	 	GBP6|CEACAM5|SRC|CEACAM7|CEACAM6|PGLYRP3|CEACAM1|SERPINB3|SERPINB4|TMPRSS11D|KRT6A|CAV1|TFRC|TMPRSS11A
GeneOntologyBiologicalProcess	GO:0031347	regulation of defense response	2.23616787900418e-07	0.000274657033782882	3.06424879669792e-05	0.000980559614943334	20720	886	193	26	 	 	KLK7|GBP6|EREG|CEACAM5|SRC|LRRK2|CEACAM7|GATA6|CEACAM6|CEACAM1|IVL|S100A8|S100A9|S100A12|NFE2L2|SERPINB3|SERPINB4|CXCL17|PLA2G2A|KLK5|SPINK5|ANXA1|CAV1|PPL|ADAMTS12|SERPINE1
GeneOntologyBiologicalProcess	GO:0030193	regulation of blood coagulation	2.58083104179255e-07	0.000307384477748036	3.42937700553344e-05	0.00113169441182603	20720	95	193	9	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1|S100A9|NFE2L2|CAV1|SERPINE1|SERPINB2
GeneOntologyBiologicalProcess	GO:0038016	insulin receptor internalization	2.67556645766419e-07	0.000309295160487113	3.45069379907573e-05	0.00117323589168575	20720	16	193	5	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1|CAV1
GeneOntologyBiologicalProcess	GO:0044409	entry into host	2.90048893320192e-07	0.000325716280971822	3.63389827774012e-05	0.00127186439720904	20720	194	193	12	 	 	CEACAM5|SRC|CEACAM7|CEACAM6|CEACAM1|SERPINB3|SERPINB4|TMPRSS11D|KRT6A|CAV1|TFRC|TMPRSS11A
GeneOntologyBiologicalProcess	GO:1900046	regulation of hemostasis	3.08925308335954e-07	0.000337277435482073	3.76288188070323e-05	0.00135463747705316	20720	97	193	9	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1|S100A9|NFE2L2|CAV1|SERPINE1|SERPINB2
GeneOntologyBiologicalProcess	GO:0050818	regulation of coagulation	4.37202026347728e-07	0.00046442623115943	5.1814348257697e-05	0.00191713088553479	20720	101	193	9	 	 	CEACAM5|CEACAM7|CEACAM6|CEACAM1|S100A9|NFE2L2|CAV1|SERPINE1|SERPINB2
